Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2021-10-15,2021,Fairfield,281260.0,590000.0,?,Detached House,3,2,909.0,1.0234955,North
2021-10-16,2021,West Hartford,,170000.0,Single Family,Detached House,3,2,980.0,1.0234955,East
2021-10-16,2021,Bridgeport,88450.0,164000.0,Two Family,Duplex,4,4,1287.0,1.0234955,West
2021-10-17,2021,Stamford,385030.0,600000.0,Two Family,Duplex,4,2,1230.0,1.0234955,North
2021-10-17,2021,Waterbury,65480.0,66000.0,Single Family,Detached House,3,1,1002.0,1.0234955,East
2021-10-17,2021,Waterbury,80570.0,133300.0,?,Detached House,3,3,1027.0,1.0234955,West
2021-10-17,2021,West Hartford,224770.0,345000.0,?,Detached House,3,3,923.0,1.0234955,West
2021-10-17,2021,Bridgeport,127350.0,198000.0,Single Family,Detached House,3,1,1084.0,1.0234955,East
2021-10-18,2021,Fairfield,394730.0,600000.0,?,Detached House,3,3,1084.0,1.0234955,East
2021-10-18,2021,Bridgeport,115860.0,274900.0,Single Family,Detached House,3,3,1007.0,1.0234955,East
2021-10-18,2021,Stamford,243920.0,380000.0,Single Family,Detached House,3,1,,1.0234955,South
2021-10-18,2021,,70700.0,185900.0,?,Detached House,3,2,929.0,1.0234955,East
2021-10-18,2021,West Hartford,146580.0,176248.64,Single Family,Detached House,3,1,1093.0,1.0234955,East
2021-10-18,2021,Norwalk,540000.0,480000.0,Single Family,Detached House,3,3,1040.0,1.0234955,East
2021-10-21,2021,Waterbury,62220.0,147000.0,Single Family,Detached House,3,3,916.0,1.0234955,East
2021-10-21,2021,Bridgeport,376548.0,354750.0,Single Family,Detached House,3,1,954.0,1.0234955,North
2021-10-21,2021,Greenwich,2363270.0,1900000.0,Single Family,Detached House,3,2,906.0,1.0234955,North
2021-10-22,2021,Bridgeport,,70000.0,Single Family,Detached House,3,3,1046.0,1.0234955,East
2021-10-23,2021,Bridgeport,96060.0,162000.0,Single Family,Detached House,3,2,999.0,1.0234955,East
2021-10-23,2021,Bridgeport,114120.0,172101.0,Single Family,Detached House,3,2,984.0,1.0234955,East
2021-10-23,2021,Bridgeport,140820.0,262000.0,Two Family,Duplex,4,4,1481.0,1.0234955,West
2021-10-24,2021,Greenwich,1287720.0,2475000.0,Single Family,Detached House,3,1,1007.0,1.0234955,South
2021-10-24,2021,West Hartford,225960.0,170000.0,?,Detached House,3,3,939.0,1.0234955,West
2021-10-24,2021,West Hartford,266770.0,252800.0,Single Family,Detached House,3,3,,1.0234955,West
2021-10-24,2021,Waterbury,153070.0,304250.0,Four Family,Fourplex,8,7,2477.0,1.0234955,West
2021-10-24,2021,,114730.0,162500.0,Two Family,Duplex,4,3,1406.0,1.0234955,West
2021-10-24,2021,West Hartford,327810.0,435000.0,?,Detached House,3,3,1060.0,1.0234955,West
2021-10-25,2021,Waterbury,123120.0,170000.0,?,Detached House,3,2,1009.0,1.0234955,South
2021-10-25,2021,Stamford,527000.0,720000.0,Single Family,Detached House,3,1,993.0,1.0234955,West
2021-10-25,2021,Norwalk,307100.0,575116.0,Single Family,Detached House,3,2,989.0,1.0234955,West
2021-10-28,2021,Norwalk,190760.0,340000.0,Single Family,Detached House,3,1,993.0,1.0234955,South
2021-10-28,2021,Bridgeport,85020.0,88950.0,?,Detached House,3,3,961.0,1.0234955,East
2021-10-28,2021,Stamford,511990.0,760000.0,Single Family,Detached House,3,1,954.0,1.0234955,South
2021-10-28,2021,Bridgeport,85020.0,88950.0,Single Family,Detached House,3,1,979.0,1.0234955,East
2021-10-28,2021,Greenwich,1118950.0,955000.0,?,Detached House,3,1,1034.0,1.0234955,North
2021-10-29,2021,Norwalk,689657.0,875000.0,?,Detached House,3,3,987.0,1.0234955,West
2021-10-29,2021,Bridgeport,104130.0,195000.0,Two Family,Duplex,4,4,1358.0,1.0234955,North
2021-10-29,2021,Waterbury,,106300.0,Single Family,Detached House,3,2,1078.0,1.0234955,South
2021-10-29,2021,Bridgeport,142660.0,205000.0,Single Family,Detached House,3,1,931.0,1.0234955,South
2021-10-29,2021,Bridgeport,,90000.0,?,Detached House,3,2,1040.0,1.0234955,North
2021-10-30,2021,Bridgeport,173990.0,260101.0,Three Family,Triplex,6,4,1840.0,1.0234955,South
2021-10-30,2021,Fairfield,511210.0,907500.0,Single Family,Detached House,3,3,1008.0,1.0234955,North
2021-10-30,2021,Bridgeport,147880.0,217000.0,Single Family,Detached House,3,2,993.0,1.0234955,South
2021-10-30,2021,Waterbury,70480.0,87351.0,?,Detached House,3,1,914.0,1.0234955,East
2021-10-31,2021,Stamford,452000.0,600000.0,?,Detached House,3,1,1013.0,1.0234955,North
2021-10-31,2021,West Hartford,,175000.0,Two Family,Duplex,4,3,,1.0234955,South
2021-10-31,2021,West Hartford,207200.0,297500.0,Single Family,Detached House,3,2,1065.0,1.0234955,South
2021-11-01,2021,,381350.0,485000.0,?,Detached House,3,1,,1.0234955,South
2021-11-01,2021,Waterbury,,115000.0,?,Duplex,4,3,1298.0,1.0234955,East
2021-11-01,2021,Greenwich,2155930.0,2895000.0,Single Family,Detached House,3,1,1046.0,1.0234955,West
2021-11-01,2021,Waterbury,142240.0,249000.0,Single Family,Detached House,3,2,952.0,1.0234955,West
2021-11-01,2021,Bridgeport,161330.0,258000.0,Single Family,Detached House,3,3,,1.0234955,East
2021-11-01,2021,,73710.0,122900.0,?,Detached House,3,1,953.0,1.0234955,East
2021-11-01,2021,Waterbury,69000.0,37500.0,Single Family,Detached House,3,2,921.0,1.0234955,West
2021-11-01,2021,Stamford,334190.0,650000.0,Two Family,Duplex,4,2,1268.0,1.0234955,East
2021-11-01,2021,Greenwich,2136820.0,2812500.0,Single Family,Detached House,3,1,1089.0,1.0234955,North
2021-11-01,2021,Greenwich,,2075000.0,Single Family,Detached House,3,2,987.0,1.0234955,South
2021-11-01,2021,Waterbury,114660.0,230000.0,Three Family,Triplex,6,4,2120.0,1.0234955,West
2021-11-04,2021,Waterbury,98840.0,172000.0,Single Family,Detached House,3,3,1062.0,1.0234955,North
2021-11-04,2021,Fairfield,1367380.0,2350000.0,?,Detached House,3,1,1016.0,1.0234955,South
2021-11-05,2021,Bridgeport,178760.0,285000.0,Three Family,Triplex,6,5,,1.0234955,West
2021-11-05,2021,Fairfield,272160.0,439500.0,Single Family,Detached House,3,1,966.0,1.0234955,West
2021-11-05,2021,Stamford,374210.0,45000.0,Single Family,Detached House,3,1,1061.0,1.0234955,West
2021-11-05,2021,Fairfield,303940.0,760000.0,Single Family,Detached House,3,3,1011.0,1.0234955,West
2021-11-06,2021,,110790.0,162900.0,Single Family,Detached House,3,3,999.0,1.0234955,North
2021-11-06,2021,,,270000.0,?,Duplex,4,3,1232.0,1.0234955,West
2021-11-07,2021,Norwalk,231610.0,335000.0,Single Family,Detached House,3,2,922.0,1.0234955,East
2021-11-07,2021,Fairfield,435400.0,575000.0,?,Detached House,3,3,990.0,1.0234955,North
2021-11-07,2021,West Hartford,150080.0,115000.0,Single Family,Detached House,3,1,922.0,1.0234955,South
2021-11-08,2021,Fairfield,324520.0,282500.0,Single Family,Detached House,3,1,1090.0,1.0234955,North
2021-11-08,2021,Waterbury,69810.0,118000.0,Single Family,Detached House,3,2,955.0,1.0234955,West
2021-11-08,2021,Waterbury,55910.0,130561.0,Two Family,Duplex,4,2,,1.0234955,East
2021-11-12,2021,West Hartford,172130.0,285000.0,?,Detached House,3,1,,1.0234955,North
2021-11-12,2021,Bridgeport,123800.0,215000.0,Two Family,Duplex,4,4,1495.0,1.0234955,East
2021-11-12,2021,Greenwich,569240.0,1075000.0,Single Family,Detached House,3,3,943.0,1.0234955,East
2021-11-12,2021,Fairfield,505680.0,585000.0,?,Detached House,3,1,1040.0,1.0234955,West
2021-11-12,2021,West Hartford,253820.0,420000.0,Single Family,Detached House,3,3,1025.0,1.0234955,North
2021-11-13,2021,Norwalk,283420.0,419000.0,Single Family,Detached House,3,2,,1.0234955,North
2021-11-13,2021,Waterbury,137540.0,205000.0,Single Family,Detached House,3,2,1040.0,1.0234955,West
2021-11-13,2021,,501900.0,857300.0,Single Family,Detached House,3,3,1061.0,1.0234955,West
2021-11-13,2021,Waterbury,,79500.0,Three Family,Triplex,6,6,2096.0,1.0234955,North
2021-11-13,2021,Norwalk,216300.0,359000.0,Single Family,Detached House,3,3,1016.0,1.0234955,North
2021-11-14,2021,,,38000.0,Single Family,Detached House,3,3,985.0,1.0234955,North
2021-11-14,2021,Norwalk,,423000.0,Two Family,Duplex,4,4,1383.0,1.0234955,South
2021-11-14,2021,Bridgeport,150460.0,335000.0,Single Family,Detached House,3,1,1067.0,1.0234955,West
2021-11-14,2021,Waterbury,,152000.0,Single Family,Detached House,3,3,1055.0,1.0234955,North
2021-11-15,2021,Stamford,781430.0,965000.0,?,Detached House,3,1,931.0,1.0234955,West
2021-11-15,2021,West Hartford,353570.0,495000.0,Single Family,Detached House,3,1,977.0,1.0234955,West
2021-11-18,2021,Bridgeport,,325000.0,Single Family,Detached House,3,3,1073.0,1.0234955,South
2021-11-18,2021,Waterbury,66890.0,130825.0,Single Family,Detached House,3,2,1015.0,1.0234955,South
2021-11-18,2021,Fairfield,471450.0,550000.0,Single Family,Detached House,3,1,,1.0234955,South
2021-11-18,2021,Bridgeport,97230.0,140206.0,Single Family,Detached House,3,3,1012.0,1.0234955,West
2021-11-18,2021,,498810.0,580000.0,Single Family,Detached House,3,3,1090.0,1.0234955,South
2021-11-18,2021,,,129000.0,?,Detached House,3,3,973.0,1.0234955,North
2021-11-19,2021,Fairfield,226730.0,292500.0,Single Family,Detached House,3,2,1035.0,1.0234955,South
2021-11-19,2021,Stamford,359970.0,512500.0,Single Family,Detached House,3,1,1032.0,1.0234955,East
2021-11-19,2021,Fairfield,725690.0,940000.0,Single Family,Detached House,3,3,973.0,1.0234955,East
2021-11-19,2021,West Hartford,345310.0,500000.0,Single Family,Detached House,3,3,950.0,1.0234955,South
2021-11-20,2021,Waterbury,,49000.0,Three Family,Triplex,6,5,2168.0,1.0234955,North
2021-11-20,2021,Stamford,367240.0,514000.0,Single Family,Detached House,3,1,952.0,1.0234955,South
2021-11-21,2021,Stamford,315870.0,464000.0,Single Family,Detached House,3,2,954.0,1.0234955,West
2021-11-21,2021,Waterbury,,55000.0,Three Family,Triplex,6,4,1957.0,1.0234955,West
2021-11-21,2021,Waterbury,68470.0,130000.0,?,Detached House,3,3,1099.0,1.0234955,South
2021-11-22,2021,Waterbury,48320.0,72000.0,Single Family,Detached House,3,1,1033.0,1.0234955,East
2021-11-22,2021,Greenwich,742630.0,980000.0,Single Family,Detached House,3,1,932.0,1.0234955,East
2021-11-22,2021,,65370.0,55000.0,?,Detached House,3,3,961.0,1.0234955,South
2021-11-25,2021,Stamford,,590000.0,?,Detached House,3,3,,1.0234955,North
2021-11-25,2021,Bridgeport,132240.0,340000.0,Three Family,Triplex,6,6,1878.0,1.0234955,North
2021-11-25,2021,,107320.0,107460.0,Single Family,Detached House,3,2,1031.0,1.0234955,West
2021-11-25,2021,Bridgeport,137030.0,258000.0,Single Family,Detached House,3,2,1056.0,1.0234955,South
2021-11-25,2021,Bridgeport,303060.0,229000.0,Single Family,Detached House,3,2,,1.0234955,East
2021-11-25,2021,Bridgeport,186700.0,375000.0,Single Family,Detached House,3,3,911.0,1.0234955,East
2021-11-25,2021,West Hartford,111230.0,125000.0,Single Family,Detached House,3,3,995.0,1.0234955,East
2021-11-25,2021,Stamford,365040.0,590000.0,?,Detached House,3,3,,1.0234955,West
2021-11-25,2021,Greenwich,3515050.0,3100000.0,Single Family,Detached House,3,2,1016.0,1.0234955,East
2021-11-25,2021,Stamford,,653000.0,?,Detached House,3,1,1081.0,1.0234955,South
2021-11-25,2021,Stamford,316740.0,525000.0,Single Family,Detached House,3,3,1040.0,1.0234955,East
2021-11-26,2021,,,300000.0,?,Triplex,6,5,1842.0,1.0234955,East
2021-11-26,2021,,,57000.0,Single Family,Detached House,3,2,1031.0,1.0234955,West
2021-11-26,2021,Fairfield,456610.0,740000.0,Single Family,Detached House,3,1,978.0,1.0234955,West
2021-11-26,2021,Bridgeport,100020.0,60000.0,?,Detached House,3,3,1093.0,1.0234955,West
2021-11-26,2021,West Hartford,441490.0,268875.0,?,Detached House,3,2,,1.0234955,North
2021-11-26,2021,Norwalk,405240.0,525000.0,Single Family,Detached House,3,3,928.0,1.0234955,South
2021-11-27,2021,Bridgeport,54560.0,125000.0,Single Family,Detached House,3,1,1055.0,1.0234955,South
2021-11-27,2021,Fairfield,326480.0,436250.0,Single Family,Detached House,3,3,980.0,1.0234955,East
2021-11-27,2021,Bridgeport,146750.0,324000.0,Single Family,Detached House,3,2,960.0,1.0234955,West
2021-11-27,2021,Waterbury,52640.0,46000.0,Single Family,Detached House,3,1,946.0,1.0234955,North
2021-11-27,2021,Waterbury,63270.0,140000.0,Single Family,Detached House,3,3,912.0,1.0234955,North
2021-11-27,2021,,231920.0,349500.0,?,Detached House,3,2,1060.0,1.0234955,West
2021-11-27,2021,West Hartford,167860.0,331950.0,Single Family,Detached House,3,3,904.0,1.0234955,East
2021-12-02,2021,Fairfield,572600.0,745000.0,Single Family,Detached House,3,2,975.0,1.0234955,South
2021-12-02,2021,,274340.0,440000.0,?,Detached House,3,2,1012.0,1.0234955,South
2021-12-02,2021,Waterbury,110490.0,240000.0,Three Family,Triplex,6,6,2131.0,1.0234955,North
2021-12-03,2021,Fairfield,,1125000.0,?,Detached House,3,3,1063.0,1.0234955,West
2021-12-03,2021,,1351340.0,962000.0,Single Family,Detached House,3,1,,1.0234955,East
2021-12-03,2021,Waterbury,89220.0,185000.0,Single Family,Detached House,3,2,,1.0234955,East
2021-12-03,2021,West Hartford,157780.0,236000.0,Single Family,Detached House,3,1,1001.0,1.0234955,South
2021-12-03,2021,West Hartford,,167500.0,Single Family,Detached House,3,3,947.0,1.0234955,East
2021-12-04,2021,Norwalk,1206050.0,2130000.0,Single Family,Detached House,3,1,1008.0,1.0234955,West
2021-12-04,2021,Waterbury,,179999.0,Single Family,Detached House,3,2,985.0,1.0234955,West
2021-12-04,2021,Greenwich,383950.0,750000.0,Single Family,Detached House,3,3,1023.0,1.0234955,North
2021-12-04,2021,Fairfield,627480.0,975000.0,Single Family,Detached House,3,3,,1.0234955,South
2021-12-04,2021,,421770.0,505000.0,Single Family,Detached House,3,3,1097.0,1.0234955,East
2021-12-05,2021,Waterbury,84800.0,65000.0,Single Family,Detached House,3,3,1090.0,1.0234955,South
2021-12-05,2021,,943250.0,1735000.0,?,Duplex,4,3,1260.0,1.0234955,North
2021-12-05,2021,,283920.0,190000.0,?,Detached House,3,3,1004.0,1.0234955,North
2021-12-05,2021,Bridgeport,109350.0,338000.0,Two Family,Duplex,4,4,1498.0,1.0234955,North
2021-12-05,2021,Norwalk,,605000.0,Four Family,Fourplex,8,6,2418.0,1.0234955,East
2021-12-05,2021,Waterbury,70570.0,58000.0,Single Family,Detached House,3,3,994.0,1.0234955,West
2021-12-06,2021,Stamford,270550.0,399000.0,Two Family,Duplex,4,2,1466.0,1.0234955,West
2021-12-06,2021,Waterbury,69190.0,5000.0,Single Family,Detached House,3,1,1015.0,1.0234955,North
2021-12-06,2021,Greenwich,672350.0,1042000.0,Two Family,Duplex,4,4,1428.0,1.0234955,West
2021-12-09,2021,Stamford,369630.0,1610000.0,Three Family,Triplex,6,6,1888.0,1.0234955,West
2021-12-09,2021,Norwalk,238980.0,336000.0,Single Family,Detached House,3,3,1073.0,1.0234955,South
2021-12-09,2021,,418460.0,693000.0,Single Family,Detached House,3,2,932.0,1.0234955,North
2021-12-09,2021,Bridgeport,161030.0,370000.0,Single Family,Detached House,3,1,970.0,1.0234955,North
2021-12-09,2021,West Hartford,146020.0,225900.0,Single Family,Detached House,3,3,974.0,1.0234955,East
2021-12-09,2021,Bridgeport,133830.0,235000.0,?,Triplex,6,6,1926.0,1.0234955,East
2021-12-09,2021,Waterbury,38480.0,120000.0,Three Family,Triplex,6,4,2137.0,1.0234955,South
2021-12-10,2021,Greenwich,3642520.0,3350000.0,Single Family,Detached House,3,2,,1.0234955,West
2021-12-10,2021,Norwalk,190040.0,253432.0,Single Family,Detached House,3,2,1084.0,1.0234955,South
2021-12-10,2021,Bridgeport,135790.0,221000.0,?,Triplex,6,4,2015.0,1.0234955,North
2021-12-10,2021,Stamford,433900.0,685000.0,Single Family,Detached House,3,1,,1.0234955,South
2021-12-10,2021,Greenwich,1175650.0,2020000.0,Single Family,Detached House,3,2,922.0,1.0234955,North
2021-12-10,2021,Bridgeport,135550.0,240000.0,?,Detached House,3,1,962.0,1.0234955,East
2021-12-11,2021,Greenwich,980.0,775000.0,?,Detached House,3,1,1054.0,1.0234955,North
2021-12-11,2021,West Hartford,311080.0,550000.0,Single Family,Detached House,3,1,995.0,1.0234955,East
2021-12-11,2021,Stamford,488600.0,650000.0,Single Family,Detached House,3,1,,1.0234955,East
2021-12-11,2021,,270470.0,300000.0,Single Family,Detached House,3,2,999.0,1.0234955,South
2021-12-12,2021,Waterbury,108740.0,230000.0,Single Family,Detached House,3,2,1024.0,1.0234955,North
2021-12-12,2021,Bridgeport,121180.0,300000.0,Single Family,Detached House,3,1,930.0,1.0234955,North
2021-12-13,2021,Norwalk,221910.0,322736.0,Single Family,Detached House,3,3,,1.0234955,South
2021-12-13,2021,,278210.0,420000.0,Single Family,Detached House,3,2,1077.0,1.0234955,South
2021-12-13,2021,Waterbury,74630.0,105300.0,Single Family,Detached House,3,1,1024.0,1.0234955,West
2021-12-13,2021,,278190.0,345000.0,Single Family,Detached House,3,2,953.0,1.0234955,North
2021-12-16,2021,,58890.0,160000.0,Single Family,Detached House,3,2,984.0,1.0234955,East
2021-12-16,2021,Norwalk,452340.0,675000.0,?,Detached House,3,2,1070.0,1.0234955,North
2021-12-16,2021,West Hartford,91420.0,150000.0,Single Family,Detached House,3,1,1039.0,1.0234955,East
2021-12-16,2021,Bridgeport,165340.0,385000.0,Two Family,Duplex,4,2,1280.0,1.0234955,East
2021-12-16,2021,Stamford,576180.0,825000.0,Single Family,Detached House,3,3,929.0,1.0234955,North
2021-12-16,2021,Waterbury,185180.0,32500.0,?,Detached House,3,1,956.0,1.0234955,South
2021-12-16,2021,West Hartford,157080.0,220000.0,?,Detached House,3,1,1004.0,1.0234955,North
2021-12-17,2021,Norwalk,448020.0,580000.0,Single Family,Detached House,3,1,955.0,1.0234955,North
2021-12-17,2021,Norwalk,1126008.0,1690000.0,Single Family,Detached House,3,3,969.0,1.0234955,West
2021-12-18,2021,,735879.0,970000.0,Single Family,Detached House,3,3,1007.0,1.0234955,West
2021-12-18,2021,Bridgeport,102140.0,140000.0,Three Family,Triplex,6,5,1975.0,1.0234955,South
2021-12-18,2021,Greenwich,15659350.0,13250000.0,Single Family,Detached House,3,1,1064.0,1.0234955,South
2021-12-18,2021,Stamford,339410.0,550000.0,Two Family,Duplex,4,3,1213.0,1.0234955,South
2021-12-19,2021,Fairfield,,1250000.0,Single Family,Detached House,3,2,1031.0,1.0234955,North
2021-12-19,2021,Bridgeport,132640.0,160000.0,Single Family,Detached House,3,1,,1.0234955,South
2021-12-19,2021,,105640.0,179000.0,?,Detached House,3,3,1052.0,1.0234955,South
2021-12-19,2021,Stamford,309740.0,325000.0,Single Family,Detached House,3,1,958.0,1.0234955,North
2021-12-19,2021,Norwalk,454170.0,565000.0,Single Family,Detached House,3,2,962.0,1.0234955,North
2021-12-20,2021,Fairfield,2800000.0,2550000.0,Single Family,Detached House,3,1,1074.0,1.0234955,East
2021-12-20,2021,Bridgeport,64290.0,140000.0,Single Family,Detached House,3,1,1097.0,1.0234955,North
2021-12-23,2021,,158760.0,291500.0,Single Family,Detached House,3,1,905.0,1.0234955,West
2021-12-23,2021,Waterbury,108620.0,172500.0,Two Family,Duplex,4,4,1396.0,1.0234955,East
2021-12-23,2021,Waterbury,49540.0,30000.0,?,Detached House,3,3,910.0,1.0234955,West
2021-12-23,2021,West Hartford,200900.0,285000.0,Three Family,Triplex,6,4,1862.0,1.0234955,South
2021-12-23,2021,Waterbury,97880.0,194900.0,?,Detached House,3,2,921.0,1.0234955,South
2021-12-24,2021,West Hartford,,272500.0,Single Family,Detached House,3,2,1033.0,1.0234955,East
2021-12-26,2021,West Hartford,146440.0,236000.0,Single Family,Detached House,3,1,1093.0,1.0234955,South
2021-12-26,2021,,478760.0,715000.0,Single Family,Detached House,3,3,958.0,1.0234955,North
2021-12-27,2021,Waterbury,59990.0,60000.0,?,Detached House,3,2,912.0,1.0234955,North
2021-12-30,2021,West Hartford,181650.0,300000.0,?,Detached House,3,3,1075.0,1.0234955,East
2021-12-30,2021,,81860.0,120000.0,Single Family,Detached House,3,1,1057.0,1.0234955,East
2021-12-30,2021,Norwalk,292000.0,430000.0,Single Family,Detached House,3,1,1083.0,1.0234955,West
2021-12-31,2021,Waterbury,90780.0,80000.0,Single Family,Detached House,3,2,1041.0,1.0234955,East
2021-12-31,2021,Norwalk,,380000.0,Single Family,Detached House,3,1,1021.0,1.0234955,East
2021-12-31,2021,Waterbury,102640.0,127501.0,Two Family,Duplex,4,4,1417.0,1.0234955,North
2021-12-31,2021,West Hartford,1348620.0,850000.0,Single Family,Detached House,3,3,971.0,1.0234955,South
2021-12-31,2021,Norwalk,,1212500.0,Single Family,Detached House,3,2,999.0,1.0234955,West
2022-01-02,2022,Stamford,286190.0,393250.0,Single Family,Detached House,3,2,1025.0,1.003979,South
2022-01-02,2022,Waterbury,72710.0,160000.0,Single Family,Detached House,3,2,938.0,1.003979,West
2022-01-03,2022,Fairfield,522970.0,745000.0,?,Detached House,3,1,1086.0,1.003979,West
2022-01-03,2022,Greenwich,,1200000.0,Single Family,Detached House,3,3,,1.003979,West
2022-01-03,2022,Greenwich,1054690.0,1850000.0,Single Family,Detached House,3,3,938.0,1.003979,South
2022-01-03,2022,,477030.0,582000.0,Single Family,Detached House,3,3,974.0,1.003979,West
2022-01-03,2022,Waterbury,103590.0,186000.0,Three Family,Triplex,6,4,1839.0,1.003979,North
2022-01-03,2022,,241920.0,527920.0,Single Family,Detached House,3,3,916.0,1.003979,South
2022-01-06,2022,Norwalk,142870.0,167000.0,Single Family,Detached House,3,2,971.0,1.003979,East
2022-01-06,2022,,263830.0,205000.0,Single Family,Detached House,3,2,1021.0,1.003979,South
2022-01-07,2022,Greenwich,2506420.0,2450000.0,?,Detached House,3,2,952.0,1.003979,West
2022-01-08,2022,Waterbury,63510.0,124000.0,Three Family,Triplex,6,6,2125.0,1.003979,North
2022-01-08,2022,Norwalk,701951.0,1000000.0,Single Family,Detached House,3,1,914.0,1.003979,South
2022-01-09,2022,West Hartford,,522900.0,Single Family,Detached House,3,3,1076.0,1.003979,North
2022-01-09,2022,Greenwich,1613360.0,2750000.0,Single Family,Detached House,3,3,1034.0,1.003979,East
2022-01-09,2022,Fairfield,,349999.0,Single Family,Detached House,3,1,930.0,1.003979,West
2022-01-09,2022,Fairfield,9752470.0,11445000.0,Single Family,Detached House,3,1,1058.0,1.003979,South
2022-01-10,2022,Stamford,293470.0,487000.0,Single Family,Detached House,3,3,918.0,1.003979,South
2022-01-10,2022,Waterbury,85090.0,150000.0,Single Family,Detached House,3,2,,1.003979,South
2022-01-10,2022,Waterbury,,115000.0,Single Family,Detached House,3,3,964.0,1.003979,South
2022-01-10,2022,Norwalk,202350.0,260000.0,?,Detached House,3,1,1002.0,1.003979,South
2022-01-10,2022,West Hartford,168980.0,332000.0,?,Duplex,4,3,1347.0,1.003979,South
2022-01-10,2022,Norwalk,,262500.0,Single Family,Detached House,3,1,936.0,1.003979,East
2022-01-10,2022,Bridgeport,109790.0,173250.0,Single Family,Detached House,3,3,908.0,1.003979,East
2022-01-13,2022,Waterbury,92010.0,166667.0,?,Detached House,3,2,966.0,1.003979,West
2022-01-13,2022,Bridgeport,,224000.0,?,Detached House,3,3,948.0,1.003979,East
2022-01-14,2022,Norwalk,662840.0,887500.0,Single Family,Detached House,3,3,1097.0,1.003979,North
2022-01-14,2022,,,170500.0,Single Family,Detached House,3,3,984.0,1.003979,South
2022-01-15,2022,Bridgeport,115690.0,260000.0,Single Family,Detached House,3,2,992.0,1.003979,East
2022-01-15,2022,Bridgeport,134230.0,59225.0,Two Family,Duplex,4,2,1303.0,1.003979,East
2022-01-15,2022,Bridgeport,105310.0,215000.0,Single Family,Detached House,3,2,,1.003979,North
2022-01-15,2022,Fairfield,632590.0,600000.0,Single Family,Detached House,3,3,1077.0,1.003979,West
2022-01-16,2022,Greenwich,3179330.0,3800000.0,?,Detached House,3,1,1012.0,1.003979,North
2022-01-16,2022,Greenwich,,950000.0,Single Family,Detached House,3,1,968.0,1.003979,East
2022-01-16,2022,Bridgeport,115470.0,160000.0,Single Family,Detached House,3,2,1037.0,1.003979,North
2022-01-16,2022,Waterbury,42970.0,12916.0,Single Family,Detached House,3,1,,1.003979,East
2022-01-16,2022,Stamford,377330.0,550000.0,?,Detached House,3,3,,1.003979,North
2022-01-17,2022,,2495570.0,3300000.0,?,Detached House,3,1,1008.0,1.003979,North
2022-01-17,2022,Greenwich,,4750000.0,Single Family,Detached House,3,3,936.0,1.003979,South
2022-01-17,2022,Fairfield,282240.0,2000.0,Single Family,Detached House,3,3,1075.0,1.003979,West
2022-01-21,2022,West Hartford,122360.0,213000.0,Single Family,Detached House,3,2,929.0,1.003979,South
2022-01-21,2022,Waterbury,122850.0,182000.0,Single Family,Detached House,3,3,,1.003979,South
2022-01-21,2022,Bridgeport,94900.0,180000.0,?,Detached House,3,1,1064.0,1.003979,East
2022-01-21,2022,Stamford,405930.0,617000.0,?,Detached House,3,2,960.0,1.003979,East
2022-01-21,2022,Bridgeport,115370.0,319000.0,Two Family,Duplex,4,3,1322.0,1.003979,West
2022-01-23,2022,Norwalk,757410.0,1550000.0,Single Family,Detached House,3,2,919.0,1.003979,South
2022-01-23,2022,Greenwich,,1025000.0,Single Family,Detached House,3,2,1061.0,1.003979,South
2022-01-23,2022,Stamford,223890.0,306250.0,?,Detached House,3,2,1021.0,1.003979,East
2022-01-23,2022,Fairfield,449400.0,515000.0,?,Detached House,3,3,,1.003979,West
2022-01-24,2022,West Hartford,191730.0,321900.0,Two Family,Duplex,4,4,1400.0,1.003979,East
2022-01-24,2022,Fairfield,211470.0,370000.0,Two Family,Duplex,4,2,1299.0,1.003979,West
2022-01-27,2022,Norwalk,239630.0,515000.0,Single Family,Detached House,3,3,1028.0,1.003979,West
2022-01-27,2022,Bridgeport,,158000.0,Single Family,Detached House,3,1,1039.0,1.003979,West
2022-01-27,2022,West Hartford,182350.0,329000.0,Single Family,Detached House,3,1,1087.0,1.003979,North
2022-01-27,2022,Waterbury,99740.0,76674.0,Two Family,Duplex,4,3,,1.003979,West
2022-01-27,2022,Stamford,323750.0,455000.0,?,Detached House,3,2,,1.003979,North
2022-01-28,2022,Greenwich,,3600000.0,?,Detached House,3,2,972.0,1.003979,East
2022-01-28,2022,Fairfield,277480.0,375000.0,Single Family,Detached House,3,2,1079.0,1.003979,West
2022-01-28,2022,Norwalk,322176.0,425000.0,Single Family,Detached House,3,2,,1.003979,North
2022-01-28,2022,Waterbury,80330.0,92500.0,?,Detached House,3,2,1024.0,1.003979,East
2022-01-28,2022,Norwalk,299880.0,289000.0,?,Detached House,3,3,1051.0,1.003979,East
2022-01-28,2022,Fairfield,248150.0,289000.0,Single Family,Detached House,3,2,917.0,1.003979,South
2022-01-28,2022,Waterbury,58920.0,75000.0,Single Family,Detached House,3,3,988.0,1.003979,East
2022-01-29,2022,Bridgeport,169100.0,250000.0,Single Family,Detached House,3,2,,1.003979,South
2022-01-29,2022,Stamford,479030.0,685000.0,Single Family,Detached House,3,3,965.0,1.003979,North
