goodreads_book_id,tag_id,count
13596166,18045,110
13596166,22753,104
13596166,9221,101
13596166,3371,92
13596166,13150,92
13596166,11305,87
13596166,24995,86
13596166,1659,86
13596166,29011,81
13596166,25150,78
13596166,4949,77
13596166,1642,76
13596166,30521,70
13596166,13938,67
13596166,10197,64
13596166,22034,63
13596166,20926,56
13596166,25151,53
13596166,3379,52
13596166,8527,50
13596166,20989,47
13596166,25152,46
13596166,20774,45
13596166,20849,42
13596166,722,42
13596166,32586,41
13596166,3377,41
13596166,3358,39
13596166,24996,39
13596166,2379,39
13596166,30386,36
13596166,20656,36
13596166,15169,35
13596166,711,34
13596166,17285,34
13596166,11590,33
13596166,22689,33
13596166,29888,33
13596166,25822,32
13596166,8055,30
13596166,10210,30
13596166,20957,30
13596166,24997,29
13596166,8533,29
13596166,24999,28
13596166,10644,27
13596166,5090,27
13596166,31656,26
13596166,22944,26
13596166,21672,26
13596166,29083,26
13596166,13141,26
13596166,21876,26
13596166,26138,25
13596166,8067,25
13596166,14487,25
13596166,5358,25
13596166,10094,24
13596166,6297,24
13596166,11503,23
13596166,11978,23
13596166,13146,23
13596166,21989,22
13596166,10093,22
13596166,1416,22
13596166,718,22
13596166,20662,22
13596166,33114,21
13596166,5444,21
13596166,18284,21
13596166,5481,21
13596166,30373,21
13596166,14064,20
13596166,2277,20
13596166,9886,20
13596166,18054,19
13596166,461,19
13596166,14856,19
13596166,25167,18
13596166,736,18
13597728,5207,283
13597728,8717,236
13597728,11557,201
13597728,11743,183
13597728,22743,181
13597728,11305,154
13597728,14821,115
13597728,22753,101
13597728,30521,84
13597728,30574,83
13597728,33114,80
13597728,18045,79
13597728,29452,62
13597728,25150,59
13597728,17213,55
13597728,3293,54
13597728,25151,47
13597728,32989,46
13597728,9638,46
13597728,32586,41
13597728,19524,36
13597728,29076,35
13597728,24996,35
13597728,8507,35
13597728,19788,34
13597728,25152,32
13597728,26138,32
13597728,27199,29
13597728,3389,29
13597728,26717,29
13597728,10197,28
13597728,24997,28
13597728,20849,27
13597728,33012,27
13597728,10210,27
13597728,9221,26
13597728,2852,26
13597728,8055,25
13597728,1416,25
13597728,20939,23
13597728,20994,23
13597728,25149,23
13597728,29316,22
13597728,14856,22
13597728,22973,21
13597728,783,21
13597728,4949,21
13597728,9477,21
13597728,781,21
13597728,33019,21
13597728,32996,20
13597728,19699,20
13597728,29464,20
13597728,3392,19
13597728,3371,19
13597728,33124,19
13597728,21274,19
13597728,25822,19
13597728,22733,19
13597728,18855,19
13597728,18054,18
13597728,20989,18
13597728,5510,18
13597728,32099,18
13597728,5090,17
13597728,22689,17
13597728,25153,17
13597728,5180,17
13597728,12035,17
13597728,19786,17
13597728,13141,17
13597728,14064,16
13597728,23037,16
13597728,24999,16
13597728,751,16
13597728,8922,15
13597728,13446,15
13597728,13873,15
13597728,22352,14
13597728,26735,14
13597728,30386,14
13597728,736,14
13597728,831,14
13597728,26697,14
13597728,20656,14
13597728,24517,14
13597728,22034,13
13597728,20781,13
13597728,12600,13
13597728,10094,13
13597728,33035,13
13597728,1010,13
13597728,18994,13
13597728,9545,13
13597728,15169,12
13597728,5444,12
13597728,5481,12
13597728,33023,12
13597728,18608,12
13597728,13876,12
13624688,30574,67057
13624688,8717,2414
13624688,11743,969
13624688,11557,741
13624688,11305,466
13624688,20212,248
13624688,15626,215
13624688,4949,204
13624688,5207,198
13624688,22743,198
13624688,8055,117
13624688,1642,107
13624688,1659,104
13624688,18045,92
13624688,22753,87
13624688,17213,85
13624688,30464,83
13624688,30521,79
13624688,11590,78
13624688,25149,77
13624688,22034,71
13624688,26837,63
13624688,10197,61
13624688,3371,58
13624688,3389,50
13624688,3392,50
13624688,24995,50
13624688,25148,49
13624688,20849,47
13624688,12948,46
13624688,28341,46
13624688,21989,45
13624688,32586,45
13624688,10210,45
13624688,3379,44
13624688,23471,44
13624688,9221,43
13624688,25150,42
13624688,26771,40
13624688,8067,38
13624688,30444,34
13624688,5051,33
13624688,7077,33
13624688,25151,32
13624688,4959,31
13624688,28384,30
13624688,32099,30
13624688,5481,29
13624688,20774,28
13624688,10093,28
13624688,28525,28
13624688,33114,27
13624688,15169,26
13624688,10644,26
13624688,9886,26
13624688,27095,26
13624688,3377,25
13624688,18051,25
13624688,18130,25
13624688,11978,25
13624688,7457,24
13624688,24993,24
13624688,30339,24
13624688,18367,23
13624688,24996,22
13624688,20731,22
13624688,698,21
13624688,14064,20
13624688,11497,19
13624688,10094,19
13624688,722,19
13624688,1945,19
13624688,21815,18
13624688,1128,17
13624688,27535,17
13624688,18919,17
13624688,1416,17
13624688,1691,16
13624688,5090,16
13624688,19524,16
13624688,711,16
13624688,718,16
13624688,7116,16
13624688,5358,16
13624688,30142,16
13624688,2104,15
13624688,18640,15
13624688,14487,15
13624688,18284,15
13624688,15624,15
13624688,9147,15
13624688,4968,15
13624688,29543,15
13624688,25152,14
13624688,22352,14
13624688,5180,14
13624688,28532,14
13624688,5332,14
13624688,19615,14
13624688,5444,13
13644055,30574,1650
13644055,11557,196
13644055,26138,114
13644055,22973,111
13644055,11305,93
13644055,8717,79
13644055,33114,67
13644055,5207,57
13644055,2056,46
13644055,32989,45
13644055,26771,44
13644055,22743,41
13644055,25152,36
13644055,26837,34
13644055,27199,31
13644055,18640,29
13644055,25153,26
13644055,21971,26
13644055,30516,26
13644055,24999,24
13644055,7857,24
13644055,21947,24
13644055,32023,24
13644055,3417,23
13644055,2218,22
13644055,22983,21
13644055,1128,18
13644055,31617,18
13644055,22344,18
13644055,22753,17
13644055,29355,17
13644055,11590,16
13644055,22988,16
13644055,6174,16
13644055,18656,16
13644055,3389,15
13644055,11370,15
13644055,32088,15
13644055,4317,15
13644055,29011,14
13644055,33046,14
13644055,30811,14
13644055,25450,14
13644055,20774,13
13644055,11497,13
13644055,3392,13
13644055,25000,13
13644055,14370,13
13644055,1010,13
13644055,27766,13
13644055,33133,13
13644055,3414,13
13644055,20939,12
13644055,22352,12
13644055,5444,12
13644055,10210,12
13644055,6750,12
13644055,18655,12
13644055,2048,12
13644055,16334,12
13644055,1489,11
13644055,1078,11
13644055,26894,11
13644055,21387,11
13644055,5263,11
13644055,29142,11
13644055,29788,11
13644055,11743,10
13644055,9221,10
13644055,17213,10
13644055,831,10
13644055,23796,10
13644055,21284,10
13644055,30578,10
13644055,14903,10
13644055,2101,10
13644055,1060,10
13644055,741,10
13644055,4313,10
13644055,749,10
13644055,14901,10
13644055,31575,10
13644055,21958,10
13644055,32022,10
13644055,6226,10
13644055,10197,9
13644055,11595,9
13644055,31505,9
13644055,9638,9
13644055,22345,9
13644055,5332,9
13644055,28838,9
13644055,24112,9
13644055,13366,9
13644055,17879,9
13644055,18762,9
13644055,21959,9
13644055,5090,8
13644055,29316,8
13644055,33045,8
13707738,8717,1461
13707738,30574,1088
13707738,21689,687
13707738,10245,396
13707738,5951,295
13707738,21773,221
13707738,11937,181
13707738,23931,103
13707738,14552,92
13707738,31155,54
13707738,17213,48
13707738,11557,45
13707738,22743,39
13707738,3389,36
13707738,10256,27
13707738,18045,26
13707738,11949,25
13707738,4949,23
13707738,3392,22
13707738,3371,21
13707738,3358,20
13707738,8706,20
13707738,10197,19
13707738,15758,18
13707738,11943,18
13707738,5207,17
13707738,23909,17
13707738,8705,17
13707738,11953,17
13707738,19907,17
13707738,25148,16
13707738,16651,16
13707738,30521,15
13707738,5979,15
13707738,10250,15
13707738,10236,14
13707738,20376,13
13707738,15798,13
13707738,5971,13
13707738,10210,12
13707738,3377,11
13707738,13116,11
13707738,28052,11
13707738,13643,11
13707738,15221,11
13707738,9221,10
13707738,25147,10
13707738,20849,9
13707738,32586,9
13707738,30756,9
13707738,11938,9
13707738,22753,8
13707738,941,8
13707738,1642,8
13707738,3379,8
13707738,25506,8
13707738,5481,8
13707738,21685,8
13707738,8683,8
13707738,15698,8
13707738,10240,8
13707738,20774,7
13707738,15048,7
13707738,9477,7
13707738,10891,7
13707738,30620,7
13707738,28031,7
13707738,10248,7
13707738,11743,6
13707738,8055,6
13707738,2277,6
13707738,24997,6
13707738,24993,6
13707738,10932,6
13707738,31505,6
13707738,21739,6
13707738,24992,6
13707738,5963,6
13707738,21728,6
13707738,661,6
13707738,23923,6
13707738,11941,6
13707738,8562,6
13707738,5973,6
13707738,5444,5
13707738,24999,5
13707738,30755,5
13707738,30551,5
13707738,1416,5
13707738,5051,5
13707738,7654,5
13707738,20811,5
13707738,1291,5
13707738,25242,5
13707738,22556,5
13707738,5954,5
13707738,10246,5
13707738,23940,5
13707738,10253,5
13707738,10935,5
13722526,30574,4389
13722526,8717,336
13722526,8517,163
13722526,30358,147
13722526,20939,117
13722526,11743,67
13722526,9221,46
13722526,27199,42
13722526,17619,38
13722526,22743,34
13722526,26680,34
13722526,11557,31
13722526,5207,31
13722526,22753,26
13722526,20994,26
13722526,30386,24
13722526,29076,23
13722526,29112,23
13722526,3389,21
13722526,29113,21
13722526,17213,20
13722526,9336,20
13722526,17442,19
13722526,21855,19
13722526,3371,18
13722526,20926,18
13722526,16612,18
13722526,8533,17
13722526,17441,17
13722526,18045,16
13722526,3392,15
13722526,1642,14
13722526,20774,13
13722526,10197,13
13722526,10093,13
13722526,24996,13
13722526,24995,12
13722526,8527,11
13722526,8545,11
13722526,25152,10
13722526,30521,10
13722526,10210,9
13722526,21850,9
13722526,26679,9
13722526,10094,9
13722526,9200,9
13722526,24997,8
13722526,20989,8
13722526,20957,8
13722526,29190,8
13722526,23895,8
13722526,25153,7
13722526,23888,7
13722526,9236,7
13722526,8055,6
13722526,14064,6
13722526,3379,6
13722526,21001,6
13722526,28881,6
13722526,9638,6
13722526,20662,6
13722526,29099,6
13722526,29098,6
13722526,17034,6
13722526,25151,5
13722526,25150,5
13722526,20781,5
13722526,5444,5
13722526,32586,5
13722526,3358,5
13722526,25149,5
13722526,21851,5
13722526,24993,5
13722526,8549,5
13722526,1659,5
13722526,5510,5
13722526,1416,5
13722526,4461,5
13722526,5481,5
13722526,32099,5
13722526,29114,5
13722526,26674,5
13722526,17035,5
13722526,15169,4
13722526,22034,4
13722526,20849,4
13722526,5090,4
13722526,1078,4
13722526,18051,4
13722526,9360,4
13722526,31140,4
13722526,751,4
13722526,13962,4
13722526,20811,4
13722526,29117,4
13722526,26684,4
13722526,25196,4
13722526,23894,4
13722526,21852,4
13722526,26681,4
15513156,33114,494
15513156,11305,490
15513156,30574,434
15513156,11557,418
15513156,19817,377
15513156,26138,339
15513156,22973,224
15513156,5207,190
15513156,27199,183
15513156,8717,175
15513156,21024,162
15513156,22743,92
15513156,22983,76
15513156,29011,61
15513156,25149,56
15513156,19815,55
15513156,25150,47
15513156,11743,46
15513156,31617,46
15513156,30521,46
15513156,22753,43
15513156,18045,37
15513156,29452,36
15513156,3389,34
15513156,10197,33
15513156,13656,33
15513156,33009,31
15513156,10210,30
15513156,24997,30
15513156,18886,29
15513156,11590,28
15513156,15169,28
15513156,2627,28
15513156,25151,27
15513156,32586,26
15513156,24995,26
15513156,751,26
15513156,2852,26
15513156,20774,25
15513156,30128,25
15513156,17213,24
15513156,8055,24
15513156,24996,24
15513156,3392,22
15513156,1078,22
15513156,9638,22
15513156,27766,21
15513156,33012,20
15513156,10094,20
15513156,724,20
15513156,25152,19
15513156,3371,19
15513156,1691,18
15513156,27170,18
15513156,22352,17
15513156,1010,17
15513156,21274,16
15513156,20731,16
15513156,31232,16
15513156,722,16
15513156,26305,16
15513156,33045,16
15513156,723,16
15513156,25167,15
15513156,14064,15
15513156,33035,15
15513156,4112,15
15513156,18054,14
15513156,32996,14
15513156,8408,14
15513156,11366,14
15513156,22977,14
15513156,19818,14
15513156,19819,14
15513156,1128,13
15513156,11497,13
15513156,22689,13
15513156,18640,13
15513156,25822,13
15513156,11988,13
15513156,5359,13
15513156,19699,13
15513156,31485,13
15513156,33124,12
15513156,5444,12
15513156,10093,12
15513156,14370,12
15513156,32099,12
15513156,5393,12
15513156,19811,12
15513156,21928,11
15513156,9477,11
15513156,31509,11
15513156,9221,10
15513156,23037,10
15513156,18682,10
15513156,1416,10
15513156,29316,10
15513156,28951,10
15513156,29176,10
15724396,30574,99039
15724396,8717,5722
15724396,11305,2477
15724396,11557,1483
15724396,21024,1196
15724396,33114,1087
15724396,5207,673
15724396,25913,502
15724396,32989,499
15724396,22743,472
15724396,19974,450
15724396,27199,379
15724396,1691,370
15724396,11743,331
15724396,22753,215
15724396,25151,203
15724396,18886,197
15724396,30521,194
15724396,25152,193
15724396,6953,190
15724396,31617,156
15724396,785,155
15724396,11590,145
15724396,3389,120
15724396,33009,101
15724396,24997,100
15724396,24999,98
15724396,1540,98
15724396,20774,95
15724396,18045,92
15724396,17213,91
15724396,29316,91
15724396,21864,87
15724396,18927,86
15724396,9638,80
15724396,6857,79
15724396,6888,79
15724396,783,79
15724396,15048,79
15724396,831,78
15724396,15169,77
15724396,29452,77
15724396,3371,77
15724396,3392,75
15724396,1128,71
15724396,17124,71
15724396,25153,68
15724396,12680,67
15724396,32586,60
15724396,13320,58
15724396,10210,56
15724396,23266,56
15724396,26785,55
15724396,784,55
15724396,10197,54
15724396,1542,53
15724396,25942,51
15724396,5090,49
15724396,9477,48
15724396,22352,47
15724396,9221,46
15724396,12600,46
15724396,1078,46
15724396,21274,44
15724396,22813,44
15724396,22689,42
15724396,11505,41
15724396,11497,41
15724396,33012,40
15724396,3379,40
15724396,25822,39
15724396,29355,39
15724396,18928,39
15724396,20849,38
15724396,29011,38
15724396,25167,38
15724396,766,38
15724396,8055,37
15724396,18994,37
15724396,11370,35
15724396,22973,35
15724396,14064,35
15724396,19983,34
15724396,25799,34
15724396,22330,33
15724396,895,33
15724396,11503,32
15724396,16805,32
15724396,805,32
15724396,12035,31
15724396,20731,30
15724396,829,30
15724396,6895,29
15724396,16799,29
15724396,5444,29
15724396,21863,29
15724396,25450,29
15724396,10644,28
15724396,21011,28
15724396,9258,28
15732712,30574,1268
15732712,11743,194
15732712,6750,194
15732712,26138,89
15732712,11557,82
15732712,8055,74
15732712,6471,74
15732712,5207,72
15732712,22743,60
15732712,8717,56
15732712,30521,38
15732712,17213,36
15732712,1642,33
15732712,6766,33
15732712,22753,31
15732712,32586,25
15732712,25149,24
15732712,20774,23
15732712,3392,23
15732712,1659,23
15732712,15798,23
15732712,10197,22
15732712,18045,21
15732712,25151,21
15732712,28881,21
15732712,25150,20
15732712,3389,19
15732712,10644,18
15732712,9221,17
15732712,4949,17
15732712,6729,17
15732712,24996,15
15732712,15169,14
15732712,8067,14
15732712,9886,13
15732712,32708,13
15732712,15808,13
15732712,22034,12
15732712,20939,12
15732712,3371,12
15732712,6473,12
15732712,25152,11
15732712,20781,11
15732712,10210,11
15732712,10094,11
15732712,24995,11
15732712,21815,11
15732712,21989,10
15732712,12948,10
15732712,24997,10
15732712,751,10
15732712,25630,10
15732712,19524,9
15732712,5444,8
15732712,12600,8
15732712,29316,8
15732712,32726,8
15732712,2852,8
15732712,11590,7
15732712,18640,7
15732712,14064,7
15732712,26126,7
15732712,17217,7
15732712,3379,7
15732712,747,7
15732712,5510,7
15732712,5090,6
15732712,15048,6
15732712,1416,6
15732712,20731,6
15732712,5180,6
15732712,9638,6
15732712,28532,6
15732712,20125,6
15732712,15124,6
15732712,24960,5
15732712,1128,5
15732712,25153,5
15732712,27556,5
15732712,18054,5
15732712,25438,5
15732712,3377,5
15732712,24999,5
15732712,25000,5
15732712,12048,5
15732712,9484,5
15732712,5481,5
15732712,9477,5
15732712,766,5
15732712,8076,5
15732712,5051,5
15732712,781,5
15732712,22816,5
15732712,15392,5
15732712,15362,5
15732712,28528,5
15732712,21915,5
15732712,5358,5
15732712,895,5
15732712,1649,5
15733346,30574,12040
15733346,8717,1000
15733346,21689,449
15733346,4605,150
15733346,11557,145
15733346,15048,133
15733346,15067,122
15733346,5207,111
15733346,19733,109
15733346,3611,80
15733346,7725,77
15733346,21773,72
15733346,22743,63
15733346,4594,61
15733346,3389,53
15733346,3392,44
15733346,17213,40
15733346,12680,37
15733346,11590,36
15733346,19742,36
15733346,25149,35
15733346,3608,26
15733346,22753,25
15733346,4615,25
15733346,3371,23
15733346,1642,22
15733346,20774,21
15733346,24995,20
15733346,25151,19
15733346,5751,18
15733346,30521,18
15733346,3358,18
15733346,10197,17
15733346,18045,16
15733346,24996,16
15733346,10644,15
15733346,25150,15
15733346,3596,15
15733346,3379,14
15733346,1416,14
15733346,25148,13
15733346,4949,12
15733346,9477,12
15733346,22330,11
15733346,20849,10
15733346,25152,10
15733346,8055,10
15733346,22352,10
15733346,5444,10
15733346,941,10
15733346,9221,9
15733346,15169,9
15733346,10210,9
15733346,3614,9
15733346,4587,9
15733346,6487,9
15733346,11579,8
15733346,32586,8
15733346,29316,8
15733346,12869,8
15733346,829,8
15733346,25167,7
15733346,25153,7
15733346,11643,7
15733346,3377,7
15733346,31505,7
15733346,9484,7
15733346,4561,7
15733346,28525,7
15733346,751,7
15733346,134,7
15733346,19749,7
15733346,22689,6
15733346,20781,6
15733346,10094,6
15733346,12048,6
15733346,4600,6
15733346,4568,6
15733346,711,6
15733346,5481,6
15733346,9638,6
15733346,10891,6
15733346,781,6
15733346,11644,6
15733346,3594,6
15733346,20149,6
15733346,20150,6
15733346,10641,5
15733346,22545,5
15733346,783,5
15733346,30755,5
15733346,5510,5
15733346,25822,5
15733346,22344,5
15733346,4634,5
15733346,718,5
15733346,31557,5
15733346,21685,5
15733346,1291,5
15733346,11123,5
15733523,30574,1507
15733523,8717,650
15733523,11743,82
15733523,30358,55
15733523,15463,47
15733523,21024,45
15733523,11557,44
15733523,22743,35
15733523,5207,32
15733523,15461,32
15733523,15468,31
15733523,14487,28
15733523,15475,16
15733523,9221,13
15733523,20939,13
15733523,20774,12
15733523,14552,12
15733523,21022,12
15733523,11305,11
15733523,15485,11
15733523,30386,10
15733523,15453,10
15733523,1691,9
15733523,10644,9
15733523,3214,9
15733523,22753,7
15733523,15462,7
15733523,11590,6
15733523,14467,6
15733523,8517,6
15733523,15169,5
15733523,18045,5
15733523,17213,5
15733523,8055,5
15733523,20994,5
15733523,25647,5
15733523,7921,5
15733523,15484,5
15733523,21011,5
15733523,22034,4
15733523,25149,4
15733523,15469,4
15733523,15473,4
15733523,14423,4
15733523,25821,4
15733523,9738,3
15733523,29076,3
15733523,10093,3
15733523,20797,3
15733523,5510,3
15733523,1416,3
15733523,22944,3
15733523,28740,3
15733523,20888,3
15733523,15170,3
15733523,2859,3
15733523,8344,3
15733523,13865,3
15733523,21028,3
15733523,17446,3
15733523,20849,2
15733523,5090,2
15733523,25152,2
15733523,27535,2
15733523,11574,2
15733523,10197,2
15733523,5444,2
15733523,9886,2
15733523,8527,2
15733523,783,2
15733523,21003,2
15733523,25148,2
15733523,20731,2
15733523,11978,2
15733523,722,2
15733523,32099,2
15733523,25517,2
15733523,19699,2
15733523,8346,2
15733523,14461,2
15733523,22758,2
15733523,20125,2
15733523,14583,2
15733523,15466,2
15733523,20848,2
15733523,20883,2
15733523,8545,2
15733523,21021,2
15733523,15490,2
15733523,4991,2
15733523,15474,2
15733523,7595,2
15733523,3215,2
15733523,9559,2
15733523,15480,2
15733523,26573,2
15733523,3213,2
15733523,28178,2
15733523,29893,2
15733523,15476,2
15733851,30574,15150
15733851,8717,561
15733851,6750,287
15733851,26138,256
15733851,8055,124
15733851,11557,115
15733851,17213,97
15733851,11743,84
15733851,5207,84
15733851,1642,44
15733851,10197,36
15733851,15048,32
15733851,11590,30
15733851,22753,30
15733851,25150,30
15733851,22743,28
15733851,30521,28
15733851,8076,27
15733851,26197,26
15733851,10210,25
15733851,32586,24
15733851,6766,24
15733851,1659,21
15733851,25149,19
15733851,25151,18
15733851,12680,18
15733851,19524,17
15733851,20774,16
15733851,24995,16
15733851,9221,15
15733851,25152,14
15733851,10093,14
15733851,15067,14
15733851,10644,13
15733851,28525,12
15733851,6729,12
15733851,18640,11
15733851,8067,11
15733851,24997,11
15733851,10094,11
15733851,722,11
15733851,20849,10
15733851,18045,10
15733851,24996,10
15733851,25148,10
15733851,21387,10
15733851,28532,10
15733851,25153,9
15733851,17217,9
15733851,28881,9
15733851,1078,9
15733851,5510,9
15733851,4949,9
15733851,29316,9
15733851,9638,9
15733851,28974,9
15733851,28528,9
15733851,3389,8
15733851,5751,8
15733851,10641,8
15733851,24999,8
15733851,783,8
15733851,22333,8
15733851,7725,8
15733851,2852,8
15733851,12313,8
15733851,33114,7
15733851,25167,7
15733851,5444,7
15733851,25438,7
15733851,25000,7
15733851,25506,7
15733851,9477,7
15733851,31430,7
15733851,1010,7
15733851,15169,6
15733851,22034,6
15733851,11491,6
15733851,9886,6
15733851,11643,6
15733851,1416,6
15733851,751,6
15733851,22944,6
15733851,32708,6
15733851,15215,6
15733851,12598,6
15733851,10273,6
15733851,5756,6
15733851,11630,6
15733851,1128,5
15733851,11579,5
15733851,20781,5
15733851,12948,5
15733851,22330,5
15733851,718,5
15733851,805,5
15733851,22345,5
15733851,8740,5
15733851,24662,5
15733851,13792,5
15791403,30574,1671
15791403,8717,521
15791403,16095,261
15791403,20939,105
15791403,11743,86
15791403,30358,62
15791403,9221,50
15791403,5207,48
15791403,23106,44
15791403,3371,35
15791403,23114,34
15791403,18045,27
15791403,29076,27
15791403,20994,26
15791403,8517,26
15791403,3389,23
15791403,22743,21
15791403,25150,17
15791403,3379,16
15791403,8545,16
15791403,22753,15
15791403,1642,15
15791403,3392,14
15791403,30386,13
15791403,18051,13
15791403,11557,12
15791403,30521,12
15791403,3377,12
15791403,20989,12
15791403,1659,12
15791403,20662,12
15791403,17213,11
15791403,24995,11
15791403,20926,11
15791403,18054,10
15791403,1416,10
15791403,711,10
15791403,20774,9
15791403,14064,9
15791403,24996,9
15791403,722,9
15791403,30381,9
15791403,25149,8
15791403,9484,8
15791403,9477,8
15791403,28525,8
15791403,751,8
15791403,15169,7
15791403,20849,6
15791403,5090,6
15791403,25151,6
15791403,11503,6
15791403,10210,6
15791403,3358,6
15791403,17217,6
15791403,8527,6
15791403,10094,6
15791403,5180,6
15791403,21374,6
15791403,22733,6
15791403,20656,6
15791403,30373,6
15791403,10197,5
15791403,736,5
15791403,20957,5
15791403,11978,5
15791403,25152,4
15791403,9886,4
15791403,32586,4
15791403,10093,4
15791403,18284,4
15791403,21274,4
15791403,23909,4
15791403,22618,4
15791403,9638,4
15791403,22944,4
15791403,6122,4
15791403,21815,4
15791403,781,4
15791403,29083,4
15791403,16100,4
15791403,22836,4
15791403,5358,4
15791403,4742,4
15791403,5444,3
15791403,9336,3
15791403,8533,3
15791403,783,3
15791403,21003,3
15791403,7654,3
15791403,31557,3
15791403,12868,3
15791403,12869,3
15791403,28321,3
15791403,1010,3
15791403,5263,3
15791403,23117,3
15791403,16653,3
15791403,5171,3
15791403,16118,3
15811495,30574,854
15811495,8717,535
15811495,20939,269
15811495,18258,185
15811495,30358,144
15811495,29076,130
15811495,11743,119
15811495,8517,62
15811495,20994,57
15811495,11557,55
15811495,25149,50
15811495,20989,48
15811495,3371,47
15811495,27199,45
15811495,18045,45
15811495,17213,44
15811495,3389,42
15811495,3358,38
15811495,3392,36
15811495,22743,33
15811495,30386,33
15811495,9221,32
15811495,20926,32
15811495,12836,32
15811495,5207,31
15811495,4949,28
15811495,24995,26
15811495,29083,24
15811495,3377,20
15811495,17119,20
15811495,25150,19
15811495,1642,19
15811495,3379,18
15811495,1659,17
15811495,10197,16
15811495,11503,15
15811495,30521,14
15811495,32586,14
15811495,9336,14
15811495,22753,13
15811495,8055,13
15811495,24996,13
15811495,30373,13
15811495,12835,13
15811495,15169,12
15811495,14064,12
15811495,10210,12
15811495,20957,12
15811495,25151,11
15811495,5500,11
15811495,722,10
15811495,20991,10
15811495,26207,10
15811495,24997,9
15811495,8533,9
15811495,24999,9
15811495,711,9
15811495,718,9
15811495,21815,9
15811495,20662,9
15811495,8527,8
15811495,18051,8
15811495,1684,8
15811495,8032,8
15811495,29575,8
15811495,20774,7
15811495,25152,7
15811495,18284,7
15811495,25000,7
15811495,747,7
15811495,24521,7
15811495,29081,7
15811495,712,7
15811495,18260,7
15811495,11590,6
15811495,9886,6
15811495,10093,6
15811495,23888,6
15811495,736,6
15811495,12048,6
15811495,5481,6
15811495,32099,6
15811495,30766,6
15811495,21265,6
15811495,15215,6
15811495,5358,6
15811495,5090,5
15811495,22689,5
15811495,21989,5
15811495,27535,5
15811495,5444,5
15811495,9738,5
15811495,10094,5
15811495,8535,5
15811495,5510,5
15811495,1540,5
15811495,22733,5
15811495,8545,5
15811495,22714,5
15811495,29576,5
15984268,30574,5526
15984268,11743,370
15984268,33114,228
15984268,11557,202
15984268,8055,137
15984268,32989,125
15984268,17213,112
15984268,4949,82
15984268,5207,81
15984268,8717,76
15984268,7852,69
15984268,22743,61
15984268,10197,49
15984268,18045,47
15984268,11590,46
15984268,30521,44
15984268,25438,44
15984268,32586,40
15984268,8067,35
15984268,25150,34
15984268,25149,34
15984268,1642,33
15984268,1659,31
15984268,25151,27
15984268,5751,26
15984268,10210,25
15984268,24995,24
15984268,15048,24
15984268,22753,22
15984268,5051,21
15984268,10644,19
15984268,21339,19
15984268,25152,18
15984268,15067,18
15984268,1973,18
15984268,12600,16
15984268,12680,16
15984268,4985,15
15984268,12948,14
15984268,24996,14
15984268,2852,14
15984268,20774,13
15984268,3389,13
15984268,24997,13
15984268,12048,13
15984268,9147,13
15984268,22034,12
15984268,24999,12
15984268,19524,12
15984268,25506,12
15984268,3392,11
15984268,18367,11
15984268,9484,11
15984268,4959,11
15984268,9221,10
15984268,29452,10
15984268,21989,10
15984268,18326,10
15984268,10093,10
15984268,17217,10
15984268,28881,10
15984268,22330,10
15984268,29316,10
15984268,722,10
15984268,9477,10
15984268,3273,10
15984268,1974,10
15984268,10748,10
15984268,1128,9
15984268,25167,9
15984268,10641,9
15984268,9886,9
15984268,10094,9
15984268,25822,9
15984268,28525,9
15984268,751,9
15984268,22345,9
15984268,31430,9
15984268,24771,9
15984268,33012,8
15984268,1120,8
15984268,22352,8
15984268,30672,8
15984268,783,8
15984268,1416,8
15984268,32996,8
15984268,22344,8
15984268,711,8
15984268,25436,8
15984268,7725,8
15984268,22696,8
15984268,30852,8
15984268,3371,7
15984268,5444,7
15984268,18054,7
15984268,747,7
15984268,22333,7
15984268,30339,7
15984268,5747,7
15984268,33004,7
15985373,30574,1856
15985373,11557,346
15985373,11305,259
15985373,8717,140
15985373,11743,127
15985373,10731,86
15985373,26837,63
15985373,27199,58
15985373,5207,57
15985373,14361,53
15985373,24051,52
15985373,11590,48
15985373,30521,47
15985373,19276,42
15985373,10059,37
15985373,29682,37
15985373,17213,36
15985373,18886,35
15985373,1691,35
15985373,26771,34
15985373,8922,33
15985373,10197,28
15985373,10064,27
15985373,5799,27
15985373,26785,26
15985373,11370,26
15985373,3389,23
15985373,10210,21
15985373,13711,21
15985373,22743,20
15985373,3392,20
15985373,10729,20
15985373,5090,19
15985373,8938,19
15985373,1642,18
15985373,13726,18
15985373,18045,17
15985373,20774,15
15985373,2713,15
15985373,11497,14
15985373,32586,14
15985373,15169,13
15985373,25151,13
15985373,22753,12
15985373,22034,12
15985373,10644,12
15985373,3371,12
15985373,26897,12
15985373,25149,12
15985373,25822,12
15985373,13712,12
15985373,25152,11
15985373,25150,11
15985373,10094,11
15985373,1540,11
15985373,30667,11
15985373,33114,10
15985373,22973,10
15985373,3358,10
15985373,24997,10
15985373,11336,10
15985373,17734,10
15985373,11367,9
15985373,24999,9
15985373,26894,9
15985373,19666,9
15985373,11386,9
15985373,11378,9
15985373,18697,9
15985373,2104,8
15985373,24996,8
15985373,24995,8
15985373,19524,8
15985373,21274,8
15985373,1654,8
15985373,2768,8
15985373,2766,8
15985373,25104,8
15985373,11574,7
